,Moisture,rainfall,Average Humidity,Mean Temp,max Temp,Min temp,alkaline,sandy,chalky,clay,millet yield
1983,12.85217246,0.0,54,82,91,73,1,0,0,0,4.0
1984,13.05385478,0.0,71,76,86,66,0,0,0,1,1.0
1985,12.78219728,0.0,45,85,98,72,0,1,0,0,4.0
1986,12.91480378,0.0,30,91,103,79,1,0,0,0,0.0
1987,12.83193395,0.0,21,94,107,82,0,0,0,1,0.0
1988,12.89084668,0.0,19,98,109,86,0,1,0,0,0.0
1989,12.98294556,0.0,18,97,108,86,0,0,1,0,0.0
1990,12.76047161,0.0,28,97,108,86,0,1,0,0,3.0
1991,12.70143263,0.0,35,94,102,85,0,1,0,0,3.0
1992,13.05193901,0.0,44,84,96,73,1,0,0,0,4.0
1993,12.89460219,0.00815767,36,93,104,82,1,0,0,0,0.0
1994,13.0006116,0.03194367,23,98,108,87,0,1,0,0,2.0
1995,12.98844228,0.00185919,19,98,110,87,1,0,0,0,0.0
1996,12.85405641,0.00911682,17,100,114,85,1,0,0,0,0.0
1997,13.04995993,0.0,20,102,113,92,0,1,0,0,0.0
1998,13.0728171,0.0,21,100,110,90,0,0,0,1,0.0
1999,12.80417961,0.01792918,30,98,107,89,1,0,0,0,0.0
2000,12.92139939,0.04609076,34,97,106,88,0,1,0,0,2.0
2001,12.97246938,0.02857452,39,96,106,85,0,1,0,0,2.0
2002,12.82300064,0.0422568,37,94,105,82,0,0,0,1,2.0
2003,12.97015126,0.01267321,31,98,108,88,0,1,0,0,2.0
2004,12.9731095,0.0,39,96,109,83,0,1,0,0,0.0
2005,12.88380258,0.00094224,35,97,108,86,1,0,0,0,0.0
2006,12.92407801,0.02206723,33,98,107,89,1,0,0,0,0.0
2007,12.91750835,0.04585427,35,96,106,86,0,0,0,1,2.0
2008,12.79449628,0.02333996,56,93,106,80,1,0,0,0,0.0
2009,13.06877725,0.0,57,92,101,84,0,1,0,0,0.0
2010,12.87581037,0.0,81,84,91,77,1,0,0,0,4.0
2011,13.13552031,0.0,94,81,88,74,1,0,0,0,0.0
2012,13.0593277,0.0,76,84,93,76,0,0,0,1,1.0
2013,13.00709145,0.0,83,87,95,79,1,0,0,0,4.0
2014,12.98173856,0.0,75,87,96,78,1,0,0,0,4.0
2015,13.13902822,0.0,69,91,100,82,1,0,0,0,0.0
2016,12.71538065,0.0,66,89,99,79,1,0,0,0,4.0
2017,13.03537211,0.0,56,90,99,82,1,0,0,0,0.0
2018,12.78003294,0.0,50,88,94,82,1,0,0,0,4.0
2019,12.94644376,0.0,51,90,99,81,0,0,0,1,1.0
2020,13.03197263,0.0,49,92,102,82,1,0,0,0,0.0
2021,13.04895622,0.0,56,92,102,82,0,1,0,0,0.0
2022,12.84653089,0.0,61,90,98,82,1,0,0,0,0.0
2023,12.99702606,0.0,61,92,100,83,0,0,0,1,1.0
2024,12.8451588,0.0,76,91,104,78,1,0,0,0,0.0
2025,12.86566899,0.0,97,81,84,78,0,1,0,0,0.0
2026,12.79565974,0.0,86,80,89,72,0,1,0,0,4.0
2027,12.88755479,0.0,92,82,90,73,0,0,0,1,1.0
2028,12.98796991,0.0,78,84,92,76,1,0,0,0,4.0
2029,12.92242022,0.0,85,86,94,77,0,1,0,0,4.0
2030,12.84325517,0.02167764,87,85,93,77,0,0,0,1,1.0
2031,12.88943308,0.0,85,84,92,77,0,0,0,1,1.0
2032,13.00651656,0.0,83,84,90,77,0,1,0,0,4.0
2033,12.76839415,0.0,96,80,84,76,0,0,0,1,1.0
2034,13.00272608,0.0,91,82,86,77,0,0,0,1,1.0
2035,12.96441192,0.0,78,85,93,77,0,0,0,1,1.0
2036,12.89076373,0.0,79,92,103,81,0,0,0,1,1.0
2037,12.95477213,0.0,95,78,84,73,0,0,0,1,1.0
2038,12.98876335,0.0,93,82,88,77,1,0,0,0,0.0
2039,12.81566761,0.0,97,80,84,76,0,0,0,1,1.0
2040,12.79662805,0.0,96,82,88,77,1,0,0,0,0.0
2041,12.86929175,0.0,96,82,87,77,1,0,0,0,0.0
2042,12.84733402,0.0,92,81,85,77,0,1,0,0,0.0
2043,12.91555993,0.0,83,84,91,78,0,0,0,1,1.0
2044,12.96618916,0.0,80,84,90,79,1,0,0,0,4.0
2045,12.82021556,0.00225385,80,84,90,79,0,1,0,0,0.0
2046,12.84824718,0.0,71,85,92,78,1,0,0,0,4.0
2047,12.96138898,0.0,87,87,94,80,1,0,0,0,4.0
2048,12.96135862,0.0,83,86,95,77,0,1,0,0,4.0
2049,12.77530607,0.0,82,84,90,78,0,1,0,0,4.0
2050,12.75851884,0.0,97,82,87,77,0,1,0,0,0.0
2051,12.90441095,0.0,89,82,88,76,0,0,0,1,1.0
2052,12.80252568,0.0,89,84,92,77,1,0,0,0,4.0
2053,12.91563986,0.01724156,96,81,86,76,1,0,0,0,0.0
2054,12.91148847,0.00399156,90,84,90,77,0,0,0,1,1.0
2055,12.89041053,0.0,92,84,91,76,0,1,0,0,0.0
2056,12.91573536,0.00473607,96,80,84,76,0,1,0,0,0.0
2057,12.84144837,0.0,98,80,84,77,0,0,0,1,1.0
2058,12.92507047,0.02482867,100,76,78,75,0,1,0,0,0.0
2059,12.91025817,0.21895669,97,80,84,75,0,0,0,1,1.0
2060,12.76742763,0.13028815,89,82,88,76,0,0,0,1,1.0
2061,13.01971507,0.0,83,84,91,76,0,1,0,0,4.0
2062,12.95210414,0.0,89,84,93,75,1,0,0,0,4.0
2063,12.96369014,0.0,84,82,91,74,1,0,0,0,4.0
2064,12.92600202,0.0,86,82,90,75,1,0,0,0,4.0
2065,12.93584961,0.0,88,85,91,79,0,1,0,0,4.0
2066,12.94072018,0.0,79,85,92,78,1,0,0,0,4.0
2067,13.10561117,0.0,87,86,91,80,1,0,0,0,4.0
2068,12.77479988,0.0,93,84,90,79,0,0,0,1,1.0
2069,12.9217966,0.0,90,84,91,77,1,0,0,0,0.0
2070,12.71754249,0.0,89,85,92,78,0,0,0,1,1.0
2071,12.90759248,0.0,93,83,89,77,0,1,0,0,0.0
2072,12.92712786,0.0,96,80,83,76,0,0,0,1,1.0
2073,12.86306182,0.0,89,82,88,76,0,1,0,0,4.0
2074,12.8940689,0.0,90,84,90,77,0,1,0,0,0.0
2075,12.94611212,0.0,86,85,92,78,1,0,0,0,4.0
2076,12.94442799,0.00029998,97,82,85,78,1,0,0,0,0.0
2077,12.89205784,0.0,84,83,89,77,1,0,0,0,4.0
2078,13.00584446,0.01013053,92,83,89,77,0,0,0,1,1.0
2079,12.89126488,0.03134928,96,80,84,76,0,0,0,1,1.0
2080,12.96515162,0.0123605,89,82,90,75,0,1,0,0,0.0
2081,12.8829869,0.00417157,96,82,87,77,0,0,0,1,1.0
2082,13.01540993,0.0,93,82,89,74,0,0,1,0,0.0
2083,13.07927154,0.03174683,84,82,89,74,0,0,0,1,1.0
2084,12.78653348,0.0,70,81,89,73,0,1,0,0,4.0
2085,12.7760304,0.02719149,70,81,90,72,0,0,0,1,1.0
2086,12.82585786,0.02682104,69,80,91,70,0,1,0,0,0.0
2087,12.91134487,0.01028368,80,79,85,73,0,1,0,0,0.0
2088,12.93204997,0.02046472,92,77,83,71,0,0,0,1,1.0
2089,12.81045011,0.06005408,94,76,79,74,1,0,0,0,0.0
2090,12.9208644,0.0841193,73,79,85,73,0,1,0,0,0.0
2091,12.85448327,0.0,60,81,91,71,0,0,0,1,1.0
2092,12.91694675,0.0,52,80,92,68,0,0,0,1,1.0
2093,13.07196488,0.12447929,53,83,92,74,1,0,0,0,0.0
2094,12.97969351,0.07450455,52,82,93,72,0,0,0,1,1.0
2095,12.92434812,0.09858411,51,82,94,70,1,0,0,0,0.0
2096,12.95861391,0.2228459,48,80,92,68,1,0,0,0,0.0
2097,12.94424659,0.12855534,47,82,95,68,1,0,0,0,0.0
2098,12.78660261,0.11341892,51,84,100,69,1,0,0,0,4.0
2099,13.00109304,0.08006364,56,82,94,70,1,0,0,0,0.0
2100,12.91530747,0.0776757,56,82,93,71,1,0,0,0,0.0
2101,12.99691485,0.09419903,59,83,96,70,0,0,0,1,1.0
2102,13.04607073,0.08925248,51,86,97,74,0,1,0,0,2.0
2103,12.96325719,0.11055694,54,82,93,71,0,0,0,1,1.0
2104,13.10008181,0.12220198,54,82,92,72,1,0,0,0,0.0
2105,13.08894052,0.1796935,58,82,91,74,1,0,0,0,0.0
2106,12.81342451,0.28862131,62,81,91,71,0,0,0,1,1.0
2107,12.89813054,0.26717011,44,84,97,70,0,0,0,1,1.0
2108,13.13462534,0.18105142,29,84,96,72,0,0,0,1,2.0
2109,13.00731281,0.15220806,40,84,94,73,1,0,0,0,0.0
2110,12.73828493,0.05361401,49,82,94,69,1,0,0,0,4.0
2111,12.86687651,0.16287162,50,82,96,69,1,0,0,0,0.0
2112,12.79054124,0.29396519,45,83,96,70,0,1,0,0,4.0
2113,12.80434004,0.17685429,38,82,95,69,0,1,0,0,2.0
2114,12.8645205,0.1784297,39,82,93,70,1,0,0,0,0.0
2115,12.97376479,0.12850257,63,83,92,74,0,0,0,1,1.0
2116,12.68309915,0.05435099,72,81,89,73,0,1,0,0,4.0
2117,13.06294612,0.03544632,68,82,92,73,0,0,0,1,1.0
2118,12.98318039,0.07244817,55,83,93,73,0,0,0,1,1.0
2119,12.86052326,0.13790993,52,82,94,70,0,1,0,0,2.0
2120,12.76206964,0.26461286,43,83,96,70,1,0,0,0,4.0
2121,13.01510645,0.27772908,27,83,95,71,0,0,0,1,2.0
2122,12.76366124,0.33147006,45,78,90,65,0,1,0,0,4.0
2123,12.87986823,0.291241,31,76,90,63,1,0,0,0,0.0
2124,12.88269578,0.20511291,37,80,91,69,1,0,0,0,0.0
2125,12.88309408,0.20236105,35,82,92,72,1,0,0,0,0.0
2126,12.83187281,0.16655553,35,76,90,61,1,0,0,0,0.0
2127,12.93161927,0.13364869,34,76,87,64,0,0,1,0,0.0
2128,12.9389121,0.16297403,35,76,86,66,1,0,0,0,0.0
2129,12.7869243,0.26244029,38,76,87,65,1,0,0,0,4.0
2130,12.92733075,0.34866006,45,72,84,61,0,1,0,0,2.0
2131,12.905654,0.3132829,43,73,84,62,0,0,0,1,1.0
2132,13.01226904,0.24893817,46,72,85,59,0,0,0,1,1.0
2133,12.86517983,0.21139503,40,74,88,60,0,1,0,0,2.0
2134,12.8209921,0.18104788,36,74,87,60,1,0,0,0,0.0
2135,12.81125492,0.16706095,44,72,85,59,1,0,0,0,0.0
2136,12.87502308,0.2056398,50,72,83,60,1,0,0,0,0.0
2137,12.78043187,0.19301918,45,74,84,63,0,0,1,0,4.0
2138,12.98530097,0.29078419,72,74,80,69,0,1,0,0,0.0
2139,12.75106877,0.31073026,85,74,83,66,1,0,0,0,4.0
2140,13.01814712,0.2535624,87,71,76,66,0,1,0,0,0.0
2141,12.927483,0.28809325,87,75,83,67,1,0,0,0,0.0
2142,12.95360258,0.27789621,84,76,84,67,1,0,0,0,0.0
2143,12.80518741,0.23477725,80,75,82,68,0,0,0,1,1.0
2144,13.09907089,0.25988332,74,75,83,67,0,0,0,1,1.0
2145,12.75763847,0.23821256,87,72,77,66,0,1,0,0,4.0
2146,12.94918851,0.24275834,97,69,72,66,0,0,0,1,1.0
2147,12.95949367,0.21390753,92,71,76,66,1,0,0,0,0.0
2148,12.93034252,0.22267875,63,70,80,60,0,1,0,0,0.0
2149,13.02626961,0.22460861,55,66,78,53,0,0,0,1,1.0
2150,13.06990391,0.20867334,56,68,81,54,0,1,0,0,2.0
2151,12.84035019,0.22015464,64,65,71,59,1,0,0,0,0.0
2152,13.14540529,0.24147998,99,58,60,55,0,1,0,0,0.0
2153,12.9726897,0.28560557,100,60,62,59,0,0,0,1,0.0
2154,13.0023059,0.301119,99,63,68,58,1,0,0,0,0.0
2155,12.9022513,0.25605625,84,68,77,58,0,0,0,1,1.0
2156,13.18018753,0.24019075,66,65,78,52,1,0,0,0,0.0
2157,12.81042788,0.24572588,60,66,76,57,0,1,0,0,0.0
2158,13.00700794,0.27386408,56,64,78,50,1,0,0,0,0.0
2159,12.91407867,0.23189624,55,62,75,49,0,1,0,0,2.0
2160,12.8702328,0.27144763,54,62,76,47,0,0,1,0,0.0
2161,13.09498995,0.15342658,51,62,72,53,0,1,0,0,2.0
2162,12.72807361,0.14389701,60,60,73,46,0,1,0,0,4.0
2163,12.96257546,0.08972662,63,60,72,47,0,0,0,1,1.0
2164,13.15662897,0.09120516,63,60,71,48,0,0,0,1,1.0
2165,13.04728311,0.1372778,56,61,72,50,1,0,0,0,0.0
2166,12.91306328,0.10768843,61,62,73,50,0,0,0,1,1.0
2167,12.83064071,0.07695559,66,60,72,48,0,1,0,0,0.0
2168,12.74666301,0.10906583,64,60,73,48,0,1,0,0,4.0
2169,12.86719748,0.12941,52,60,70,51,1,0,0,0,0.0
2170,13.01234421,0.09000015,47,58,70,45,0,0,0,1,1.0
2171,12.78253092,0.09558814,39,60,74,46,1,0,0,0,4.0
2172,12.88389816,0.08988969,53,60,73,46,0,1,0,0,2.0
2173,13.02778535,0.12240879,56,60,74,46,0,0,0,1,1.0
2174,12.96220316,0.08412435,58,60,76,44,0,0,0,1,1.0
2175,13.06884537,0.04538749,50,61,76,46,0,0,0,1,1.0
2176,12.8554284,0.07730968,54,61,76,46,0,0,0,1,1.0
2177,12.90838716,0.07068936,54,60,75,46,0,0,0,1,1.0
2178,12.90204996,0.0151269,55,60,76,43,0,1,0,0,2.0
2179,12.82962245,0.01387918,46,59,75,43,0,1,0,0,2.0
2180,12.81986352,0.08298048,48,60,77,42,0,1,0,0,2.0
2181,13.08125471,0.0545119,45,60,77,43,0,1,0,0,2.0
2182,13.08746115,0.06093378,52,62,76,48,0,0,0,1,1.0
2183,12.84135639,0.0,55,60,74,47,0,1,0,0,4.0
2184,13.00552351,0.02043946,48,58,72,45,0,1,0,0,2.0
2185,12.98560779,0.00642048,57,58,69,47,1,0,0,0,0.0
2186,12.79808692,0.03583846,53,62,71,54,0,0,0,1,1.0
2187,12.96768851,0.06777985,64,64,72,56,1,0,0,0,0.0
2188,13.03092474,0.04620565,85,60,62,57,1,0,0,0,0.0
2189,12.75665865,0.01812981,95,61,68,54,1,0,0,0,0.0
2190,12.99783385,0.04954826,80,57,66,48,0,1,0,0,0.0
2191,13.00323291,0.05862999,70,54,67,42,1,0,0,0,0.0
2192,12.9442025,0.12675816,67,52,64,39,0,0,0,1,0.0
2193,12.93490042,0.11645147,95,48,59,38,1,0,0,0,0.0
2194,12.69313033,0.06654542,79,49,63,35,0,1,0,0,4.0
2195,13.03123702,0.10557575,95,49,62,36,1,0,0,0,0.0
2196,12.84597088,0.18707732,90,50,66,34,1,0,0,0,0.0
2197,12.67122401,0.09733837,77,54,68,39,0,1,0,0,4.0
2198,12.84521759,0.01139799,76,56,70,41,0,1,0,0,0.0
2199,12.8446674,0.0393005,74,52,69,36,0,1,0,0,0.0
2200,12.81449218,0.01833598,60,52,69,36,0,1,0,0,0.0
2201,12.91188235,0.0,56,56,71,40,1,0,0,0,4.0
2202,12.9665735,0.01841964,53,60,76,43,0,0,0,1,1.0
2203,12.84723732,0.0,55,62,76,48,1,0,0,0,4.0
2204,12.96451044,0.0,57,64,77,51,1,0,0,0,4.0
2205,13.03041205,0.0,34,59,67,51,1,0,0,0,4.0
2206,12.79406389,0.0,41,52,65,40,0,0,0,1,4.0
2207,12.86860557,0.0018103,34,58,72,44,0,0,0,1,0.0
2208,13.02212019,0.0,44,59,74,44,1,0,0,0,4.0
2209,12.86071753,0.0,38,56,70,42,1,0,0,0,4.0
2210,12.6809344,0.0,39,58,73,42,0,0,0,1,4.0
2211,12.99997083,0.0,41,62,75,48,0,0,0,1,1.0
2212,12.81932569,0.0,50,63,78,48,1,0,0,0,4.0
2213,12.97508648,0.0,42,65,75,55,0,1,0,0,4.0
2214,12.90040206,0.00014373,38,62,74,51,1,0,0,0,0.0
2215,12.85350861,0.0,41,60,69,52,0,0,0,1,1.0
2216,12.82039964,0.0,47,60,72,48,0,1,0,0,4.0
2217,12.95444421,0.0,42,58,69,47,0,1,0,0,4.0
2218,12.93744604,0.0,46,56,70,42,0,1,0,0,4.0
2219,13.00980167,0.00948428,47,58,71,46,1,0,0,0,0.0
2220,12.8434196,0.0,51,64,73,56,0,1,0,0,4.0
2221,12.80195252,0.0,58,61,73,49,0,1,0,0,4.0
2222,12.85648159,0.0,56,60,73,46,0,1,0,0,4.0
2223,12.96539807,0.0,49,62,78,46,0,1,0,0,4.0
2224,12.86580938,0.0,50,66,82,50,0,0,0,1,1.0
2225,12.89130687,0.0,53,68,83,52,0,0,0,1,1.0
2226,12.79012865,0.0,53,70,85,56,0,1,0,0,4.0
2227,12.87726469,0.0,53,70,83,57,0,0,0,1,1.0
2228,12.93625445,0.0,60,68,81,56,0,0,0,1,1.0
2229,12.79837012,0.0,48,64,76,51,0,1,0,0,4.0
2230,13.03292425,0.0,45,64,76,51,0,0,0,1,1.0
2231,12.98102253,0.0,38,64,78,50,0,0,0,1,4.0
2232,12.86796707,0.0,46,66,82,51,0,1,0,0,4.0
2233,13.01146474,0.0280096,46,68,83,54,1,0,0,0,0.0
2234,12.92306281,0.02282416,43,72,85,58,1,0,0,0,0.0
2235,12.82528656,0.01609646,64,68,78,58,0,1,0,0,0.0
2236,12.85229102,0.0,100,62,65,59,0,1,0,0,0.0
2237,12.89566333,0.0,65,62,70,54,0,0,0,1,1.0
2238,13.07865705,0.0,64,62,72,53,1,0,0,0,4.0
2239,12.80821356,0.0,54,61,73,49,0,0,0,1,1.0
2240,12.90378594,0.0,56,64,75,53,0,0,0,1,1.0
2241,12.93112832,0.0,61,66,76,57,0,0,0,1,1.0
2242,12.93407695,0.0,79,60,69,50,0,0,0,1,1.0
2243,13.0080196,0.0,61,63,74,52,0,0,0,1,1.0
2244,12.76984711,0.0,58,66,78,55,1,0,0,0,4.0
2245,12.77373882,0.0,60,70,81,60,0,0,0,1,1.0
2246,12.9506607,0.0,62,66,78,54,1,0,0,0,4.0
2247,12.83645889,0.023315,57,67,77,57,0,1,0,0,2.0
2248,12.86668075,0.00233476,54,67,77,57,1,0,0,0,0.0
2249,12.9495128,0.0,44,66,77,56,1,0,0,0,4.0
2250,12.70774207,0.01957236,45,66,75,57,1,0,0,0,4.0
2251,12.79022517,0.01978735,53,68,81,55,1,0,0,0,4.0
2252,12.7283666,0.0,53,72,82,61,0,1,0,0,4.0
2253,12.74820724,0.0,58,70,79,61,0,0,0,1,1.0
2254,12.68983141,0.0,55,68,80,57,0,1,0,0,4.0
2255,12.76304444,0.0,46,72,84,60,1,0,0,0,4.0
2256,12.99751252,0.0,39,72,85,60,0,1,0,0,4.0
2257,12.98781007,0.0,39,74,85,64,0,0,0,1,4.0
2258,12.84912889,0.0,46,72,82,61,1,0,0,0,4.0
2259,12.91495304,0.0,37,69,81,57,0,1,0,0,4.0
2260,12.98831117,0.0,35,69,82,56,0,0,0,1,4.0
2261,12.99386449,0.0,34,72,86,57,0,1,0,0,4.0
2262,13.1037182,0.0,26,78,91,64,0,0,0,1,4.0
2263,12.89635041,0.0,33,76,92,59,1,0,0,0,4.0
2264,13.01123661,0.00464197,34,78,91,64,0,0,0,1,0.0
2265,12.92136364,0.05501373,38,78,93,64,1,0,0,0,0.0
2266,12.83556079,0.00907195,32,80,97,64,0,0,0,1,2.0
2267,12.77204604,0.03395804,28,82,97,66,1,0,0,0,4.0
2268,12.96817709,0.02107807,20,83,94,72,1,0,0,0,0.0
2269,13.01464576,0.0216866,20,80,93,68,1,0,0,0,0.0
2270,12.80298071,0.03705747,24,76,92,61,1,0,0,0,0.0
2271,12.83120056,0.01431591,26,77,94,60,0,1,0,0,2.0
2272,12.85476015,0.0,24,80,93,66,0,0,0,1,4.0
2273,12.80660161,0.0,28,78,91,66,0,0,1,0,4.0
2274,12.72391661,0.0,27,78,92,63,1,0,0,0,4.0
2275,12.85853183,0.02482661,23,80,97,64,0,1,0,0,2.0
2276,12.73763726,0.0,19,84,99,68,0,1,0,0,4.0
2277,12.83333593,0.0,15,87,100,74,0,1,0,0,4.0
2278,12.75878476,0.0012627,23,86,98,74,1,0,0,0,4.0
2279,12.90427456,0.0,37,83,92,74,0,1,0,0,4.0
2280,12.81764884,0.0,27,82,94,70,0,1,0,0,4.0
2281,12.96275302,0.0,25,80,93,67,0,1,0,0,4.0
2282,12.98729774,0.0,21,82,91,72,0,1,0,0,4.0
2283,13.00952436,0.0,28,77,91,63,1,0,0,0,4.0
2284,13.02373094,0.0,21,79,91,67,0,0,0,1,4.0
2285,12.89855536,0.0,17,78,94,63,1,0,0,0,4.0
2286,12.86440393,0.0,16,80,96,64,0,1,0,0,4.0
2287,12.97567249,0.0,16,84,95,73,0,1,0,0,4.0
2288,12.87139782,0.0,25,81,93,69,0,0,0,1,4.0
2289,12.88718868,0.0,24,82,95,69,0,0,0,1,4.0
2290,12.93888054,0.0,24,85,95,75,1,0,0,0,4.0
2291,12.96838485,0.0,30,83,94,72,1,0,0,0,4.0
2292,12.85190775,0.0,29,87,97,77,1,0,0,0,4.0
2293,12.79705027,0.0,30,85,96,74,0,1,0,0,4.0
2294,12.84696415,0.0,22,85,96,74,0,0,0,1,4.0
2295,12.76043822,0.0,25,83,96,70,0,0,0,1,4.0
2296,12.86167811,0.0,25,86,99,72,0,1,0,0,4.0
2297,13.00481992,0.0,39,87,99,75,0,1,0,0,4.0
2298,12.97224476,0.0,41,82,94,70,0,0,0,1,1.0
2299,12.81347545,0.00279849,24,83,97,69,1,0,0,0,0.0
2300,12.91339928,0.0,20,84,96,71,0,1,0,0,4.0
2301,12.87541598,0.05569939,19,84,97,71,0,0,0,1,2.0
2302,12.84939502,0.00322873,16,86,98,73,0,1,0,0,0.0
2303,12.86447604,0.0,18,85,98,72,0,0,0,1,4.0
2304,12.81984692,0.0,16,86,101,72,0,0,1,0,4.0
2305,12.89737853,0.0,20,88,104,72,0,1,0,0,4.0
2306,12.94221987,0.0017236,22,90,104,76,0,0,0,1,0.0
2307,12.90321443,0.02568465,28,88,102,75,0,0,0,1,2.0
2308,12.95914963,0.03114444,22,90,105,75,1,0,0,0,0.0
2309,13.04513414,0.00542341,16,94,105,84,0,0,0,1,2.0
2310,12.91096714,0.05764539,19,93,104,82,1,0,0,0,0.0
2311,12.94983456,0.05615822,18,92,103,81,0,0,0,1,2.0
2312,12.82493247,0.12807676,25,92,103,80,0,0,0,1,2.0
2313,13.00662709,0.09054553,27,93,105,81,1,0,0,0,0.0
2314,13.03918186,0.08645341,25,93,104,82,0,0,0,1,2.0
2315,13.17749353,0.08125601,25,92,102,82,0,0,0,1,2.0
2316,12.842573,0.12160108,22,92,103,81,1,0,0,0,0.0
2317,13.00806981,0.0896692,26,90,102,77,0,1,0,0,2.0
2318,12.7548921,0.06855089,21,91,106,76,0,0,0,1,3.0
2319,12.96824079,0.0,14,95,107,83,0,0,1,0,0.0
2320,12.94191355,0.0,15,94,107,82,1,0,0,0,0.0
2321,12.8849711,0.01430875,23,95,108,82,0,1,0,0,2.0
2322,12.8852598,0.0,26,96,108,84,1,0,0,0,0.0
2323,12.93611541,0.01929464,30,94,106,82,0,1,0,0,2.0
2324,12.89605464,0.00153143,25,95,107,83,0,0,0,1,0.0
2325,12.7712432,0.03682198,18,94,107,80,1,0,0,0,0.0
2326,12.96192299,0.09207753,15,98,109,86,0,0,0,1,2.0
2327,12.78865145,0.01210957,20,97,106,88,0,1,0,0,3.0
2328,12.80990564,0.0,18,100,111,89,0,1,0,0,0.0
2329,12.91079013,0.0,21,96,110,82,0,1,0,0,0.0
2330,12.7809379,0.0,23,98,111,85,0,1,0,0,3.0
2331,12.81381303,0.0,34,97,106,88,0,1,0,0,0.0
2332,13.07075608,0.01277463,48,86,99,73,0,1,0,0,2.0
2333,13.0153225,0.0,51,88,102,75,1,0,0,0,4.0
2334,12.98091013,0.0,34,94,106,83,0,0,0,1,0.0
2335,12.90710435,0.0,27,96,108,84,1,0,0,0,0.0
2336,13.01386877,0.0037788,32,95,106,84,0,0,0,1,0.0
2337,13.00311219,0.0,33,91,103,79,0,1,0,0,0.0
2338,12.88998162,0.00237129,30,92,103,80,0,0,1,0,0.0
2339,12.83984538,0.0,28,94,107,82,0,0,0,1,0.0
2340,13.18871922,0.0,25,94,107,81,0,0,0,1,0.0
2341,13.02375695,0.0,24,96,106,85,0,1,0,0,0.0
2342,12.85228452,0.0,31,96,105,86,0,0,0,1,0.0
2343,12.77285067,0.0,37,90,97,84,0,1,0,0,3.0
2344,12.89991021,0.0,27,92,103,81,0,1,0,0,0.0
2345,12.93441357,0.0,24,96,108,83,1,0,0,0,0.0
2346,12.78484543,0.0,20,98,110,86,0,1,0,0,3.0
2347,12.91024291,0.0,18,100,113,88,0,1,0,0,0.0
2348,12.98008014,0.0,17,102,114,90,0,1,0,0,0.0
2349,13.06021353,0.0,25,100,114,85,0,0,0,1,0.0
2350,12.93514687,0.0,47,92,105,78,0,0,0,1,1.0
2351,12.98687277,0.0,49,91,100,82,1,0,0,0,0.0
2352,12.77814722,0.0,36,96,107,86,1,0,0,0,0.0
2353,12.85530028,0.0,27,98,107,89,0,0,0,1,0.0
2354,12.89903718,0.0,38,96,107,86,1,0,0,0,0.0
2355,12.98616689,0.0,38,96,106,84,1,0,0,0,0.0
2356,13.05052863,0.0,56,88,100,77,0,1,0,0,4.0
2357,12.95776094,0.0,42,94,101,86,0,1,0,0,0.0
2358,12.83807764,0.0,41,94,102,86,0,1,0,0,0.0
2359,12.87660905,0.0,47,92,102,83,1,0,0,0,0.0
2360,12.92450978,0.0,51,92,105,80,0,0,0,1,1.0
2361,12.63893176,0.0,55,90,99,80,0,0,1,0,0.0
2362,12.85097412,0.0,68,84,94,73,1,0,0,0,4.0
2363,12.83980563,0.0,70,88,99,78,1,0,0,0,4.0
2364,12.86878667,0.0,91,85,92,78,1,0,0,0,0.0
2365,12.70748165,0.0,86,86,94,77,0,0,0,1,1.0
2366,12.95827712,0.0,72,86,95,77,0,0,0,1,1.0
2367,12.68813263,0.0,80,84,93,75,0,1,0,0,4.0
2368,12.85520314,0.0,85,84,88,80,0,0,0,1,1.0
2369,12.78493151,0.0,92,85,92,78,0,1,0,0,0.0
2370,12.63370773,0.0,84,84,92,77,0,1,0,0,4.0
2371,12.81518136,0.0,66,86,94,79,0,0,0,1,1.0
2372,12.95495344,0.0,55,88,95,81,0,1,0,0,4.0
2373,12.88841385,0.0,51,88,95,82,1,0,0,0,4.0
2374,12.8946511,0.01149473,47,89,96,82,0,1,0,0,2.0
2375,12.86270955,0.0,49,90,99,81,1,0,0,0,0.0
2376,12.97405799,0.0,60,91,100,82,1,0,0,0,0.0
2377,12.90754485,0.0,79,86,93,80,0,0,0,1,1.0
2378,12.85932294,0.0,79,88,96,80,0,1,0,0,4.0
2379,12.89327687,0.0,84,84,91,78,0,1,0,0,4.0
2380,12.99532565,0.0,86,84,92,75,1,0,0,0,4.0
2381,12.98348435,0.0,84,84,91,76,1,0,0,0,4.0
2382,12.8453678,0.0,81,83,92,74,1,0,0,0,4.0
2383,13.16755396,0.0,72,87,95,79,1,0,0,0,4.0
2384,12.97430405,0.0,75,88,96,81,0,1,0,0,4.0
2385,12.72636254,0.0,82,86,92,81,0,0,0,1,1.0
2386,12.68203609,0.0,90,82,91,72,0,1,0,0,0.0
2387,12.84597183,0.01435425,91,80,89,70,0,1,0,0,0.0
2388,12.69636791,0.00571548,94,80,89,72,1,0,0,0,0.0
2389,12.89734805,0.0,92,83,90,76,0,0,0,1,1.0
2390,12.93137778,0.0,93,84,91,78,0,1,0,0,0.0
2391,12.96163023,0.0,83,85,92,78,0,0,0,1,1.0
2392,13.01520468,0.0,70,84,90,78,0,1,0,0,4.0
2393,12.85162021,0.0,74,82,86,79,1,0,0,0,4.0
